,HDAT,DayFl,harvDM_f_hay,n_cycle,texture,date,nyear_month_day,daytoflower,period
8790,1992-01-26,0,0.0,1,clayloam,1992-01-26,2001-01-26,,1991 - 1998
8791,1992-01-27,0,0.0,1,clayloam,1992-01-27,2001-01-27,,1991 - 1998
8792,1992-01-28,0,0.0,1,clayloam,1992-01-28,2001-01-28,,1991 - 1998
8793,1992-01-29,0,0.0,1,clayloam,1992-01-29,2001-01-29,,1991 - 1998
8794,1992-01-30,0,0.0,1,clayloam,1992-01-30,2001-01-30,,1991 - 1998
8795,1992-01-31,0,0.0,1,clayloam,1992-01-31,2001-01-31,,1991 - 1998
8796,1992-02-01,0,0.0,1,clayloam,1992-02-01,2001-02-01,,1991 - 1998
8797,1992-02-02,0,0.0,1,clayloam,1992-02-02,2001-02-02,,1991 - 1998
8798,1992-02-03,0,0.0,1,clayloam,1992-02-03,2001-02-03,,1991 - 1998
8799,1992-02-04,0,0.0,1,clayloam,1992-02-04,2001-02-04,,1991 - 1998
8800,1992-02-05,0,0.0,1,clayloam,1992-02-05,2001-02-05,,1991 - 1998
8801,1992-02-06,0,0.0,1,clayloam,1992-02-06,2001-02-06,,1991 - 1998
8802,1992-02-07,0,0.0,1,clayloam,1992-02-07,2001-02-07,,1991 - 1998
8803,1992-02-08,0,0.0,1,clayloam,1992-02-08,2001-02-08,,1991 - 1998
8804,1992-02-09,0,0.0,1,clayloam,1992-02-09,2001-02-9,,1991 - 1998
8805,1992-02-10,0,0.0,1,clayloam,1992-02-10,2001-02-10,,1991 - 1998
8806,1992-02-11,0,0.0,1,clayloam,1992-02-11,2001-02-11,,1991 - 1998
8807,1992-02-12,0,0.0,1,clayloam,1992-02-12,2001-02-12,,1991 - 1998
8808,1992-02-13,0,0.0,1,clayloam,1992-02-13,2001-02-13,,1991 - 1998
8809,1992-02-14,0,0.0,1,clayloam,1992-02-14,2001-02-14,,1991 - 1998
8810,1992-02-15,0,0.0,1,clayloam,1992-02-15,2001-02-15,,1991 - 1998
8811,1992-02-16,0,0.0,1,clayloam,1992-02-16,2001-02-16,,1991 - 1998
8812,1992-02-17,0,0.0,1,clayloam,1992-02-17,2001-02-17,,1991 - 1998
8813,1992-02-18,0,0.0,1,clayloam,1992-02-18,2001-02-18,,1991 - 1998
8814,1992-02-19,0,0.0,1,clayloam,1992-02-19,2001-02-19,,1991 - 1998
8815,1992-02-20,0,0.0,1,clayloam,1992-02-20,2001-02-20,,1991 - 1998
8816,1992-02-21,0,0.0,1,clayloam,1992-02-21,2001-02-21,,1991 - 1998
8817,1992-02-22,0,0.0,1,clayloam,1992-02-22,2001-02-22,,1991 - 1998
8818,1992-02-23,0,0.0,1,clayloam,1992-02-23,2001-02-23,,1991 - 1998
8819,1992-02-24,0,0.0,1,clayloam,1992-02-24,2001-02-24,,1991 - 1998
8820,1992-02-25,0,0.0,1,clayloam,1992-02-25,2001-02-25,,1991 - 1998
8821,1992-02-26,0,0.0,1,clayloam,1992-02-26,2001-02-26,,1991 - 1998
8822,1992-02-27,0,0.0,1,clayloam,1992-02-27,2001-02-27,,1991 - 1998
8823,1992-02-28,0,0.0,1,clayloam,1992-02-28,2001-02-28,,1991 - 1998
8824,1992-02-29,0,0.0,1,clayloam,1992-02-29,2001-02-29,,1991 - 1998
8825,1992-03-01,0,0.0,1,clayloam,1992-03-01,2001-03-01,,1991 - 1998
8826,1992-03-02,0,0.0,1,clayloam,1992-03-02,2001-03-02,,1991 - 1998
8827,1992-03-03,0,0.0,1,clayloam,1992-03-03,2001-03-03,,1991 - 1998
8828,1992-03-04,0,0.0,1,clayloam,1992-03-04,2001-03-04,,1991 - 1998
8829,1992-03-05,0,0.0,1,clayloam,1992-03-05,2001-03-05,,1991 - 1998
8830,1992-03-06,0,0.0,1,clayloam,1992-03-06,2001-03-06,,1991 - 1998
8831,1992-03-07,0,0.0,1,clayloam,1992-03-07,2001-03-07,,1991 - 1998
8832,1992-03-08,0,0.0,1,clayloam,1992-03-08,2001-03-08,,1991 - 1998
8833,1992-03-09,0,0.0,1,clayloam,1992-03-09,2001-03-9,,1991 - 1998
8834,1992-03-10,0,0.0,1,clayloam,1992-03-10,2001-03-10,,1991 - 1998
8835,1992-03-11,0,0.0,1,clayloam,1992-03-11,2001-03-11,,1991 - 1998
8836,1992-03-12,0,0.0,1,clayloam,1992-03-12,2001-03-12,,1991 - 1998
8837,1992-03-13,0,0.0,1,clayloam,1992-03-13,2001-03-13,,1991 - 1998
8838,1992-03-14,0,0.0,1,clayloam,1992-03-14,2001-03-14,,1991 - 1998
8839,1992-03-15,0,0.0,1,clayloam,1992-03-15,2001-03-15,,1991 - 1998
8840,1992-03-16,0,0.0,1,clayloam,1992-03-16,2001-03-16,,1991 - 1998
8841,1992-03-17,0,0.0,1,clayloam,1992-03-17,2001-03-17,,1991 - 1998
8842,1992-03-18,0,0.0,1,clayloam,1992-03-18,2001-03-18,,1991 - 1998
8843,1992-03-19,0,0.0,1,clayloam,1992-03-19,2001-03-19,,1991 - 1998
8844,1992-03-20,0,0.0,1,clayloam,1992-03-20,2001-03-20,,1991 - 1998
8845,1992-03-21,0,0.0,1,clayloam,1992-03-21,2001-03-21,,1991 - 1998
8846,1992-03-22,0,0.0,1,clayloam,1992-03-22,2001-03-22,,1991 - 1998
8847,1992-03-23,0,0.0,1,clayloam,1992-03-23,2001-03-23,,1991 - 1998
8848,1992-03-24,0,0.0,1,clayloam,1992-03-24,2001-03-24,,1991 - 1998
8849,1992-03-25,0,0.0,1,clayloam,1992-03-25,2001-03-25,,1991 - 1998
8850,1992-03-26,0,0.0,1,clayloam,1992-03-26,2001-03-26,,1991 - 1998
8851,1992-03-27,0,0.0,1,clayloam,1992-03-27,2001-03-27,,1991 - 1998
8852,1992-03-28,0,0.0,1,clayloam,1992-03-28,2001-03-28,,1991 - 1998
8853,1992-03-29,0,0.0,1,clayloam,1992-03-29,2001-03-29,,1991 - 1998
8854,1992-03-30,0,0.0,1,clayloam,1992-03-30,2001-03-30,,1991 - 1998
8855,1992-03-31,0,0.0,1,clayloam,1992-03-31,2001-03-31,,1991 - 1998
8856,1992-04-01,0,0.0,1,clayloam,1992-04-01,2001-04-01,,1991 - 1998
8857,1992-04-02,0,0.0,1,clayloam,1992-04-02,2001-04-02,,1991 - 1998
8858,1992-04-03,0,0.0,1,clayloam,1992-04-03,2001-04-03,,1991 - 1998
8859,1992-04-04,0,0.0,1,clayloam,1992-04-04,2001-04-04,,1991 - 1998
8860,1992-04-05,0,0.0,1,clayloam,1992-04-05,2001-04-05,,1991 - 1998
8861,1992-04-06,0,0.0,1,clayloam,1992-04-06,2001-04-06,,1991 - 1998
8862,1992-04-07,0,0.0,1,clayloam,1992-04-07,2001-04-07,,1991 - 1998
8863,1992-04-08,0,0.0,1,clayloam,1992-04-08,2001-04-08,,1991 - 1998
8864,1992-04-09,0,0.0,1,clayloam,1992-04-09,2001-04-9,,1991 - 1998
8865,1992-04-10,0,0.0,1,clayloam,1992-04-10,2001-04-10,,1991 - 1998
8866,1992-04-11,0,0.0,1,clayloam,1992-04-11,2001-04-11,,1991 - 1998
8867,1992-04-12,0,0.0,1,clayloam,1992-04-12,2001-04-12,,1991 - 1998
8868,1992-04-13,0,0.0,1,clayloam,1992-04-13,2001-04-13,,1991 - 1998
8869,1992-04-14,0,0.0,1,clayloam,1992-04-14,2001-04-14,,1991 - 1998
8870,1992-04-15,0,0.0,1,clayloam,1992-04-15,2001-04-15,,1991 - 1998
8871,1992-04-16,0,0.0,1,clayloam,1992-04-16,2001-04-16,,1991 - 1998
8872,1992-04-17,0,0.0,1,clayloam,1992-04-17,2001-04-17,,1991 - 1998
8873,1992-04-18,0,0.0,1,clayloam,1992-04-18,2001-04-18,,1991 - 1998
8874,1992-04-19,0,0.0,1,clayloam,1992-04-19,2001-04-19,,1991 - 1998
8875,1992-04-20,0,0.0,1,clayloam,1992-04-20,2001-04-20,,1991 - 1998
8876,1992-04-21,0,0.0,1,clayloam,1992-04-21,2001-04-21,,1991 - 1998
8877,1992-04-22,0,0.0,1,clayloam,1992-04-22,2001-04-22,,1991 - 1998
8878,1992-04-23,0,0.0,1,clayloam,1992-04-23,2001-04-23,,1991 - 1998
8879,1992-04-24,0,0.0,1,clayloam,1992-04-24,2001-04-24,,1991 - 1998
8880,1992-04-25,0,0.0,1,clayloam,1992-04-25,2001-04-25,,1991 - 1998
8881,1992-04-26,0,0.0,1,clayloam,1992-04-26,2001-04-26,,1991 - 1998
8882,1992-04-27,0,0.0,1,clayloam,1992-04-27,2001-04-27,,1991 - 1998
8883,1992-04-28,0,0.0,1,clayloam,1992-04-28,2001-04-28,,1991 - 1998
8884,1992-04-29,0,0.0,1,clayloam,1992-04-29,2001-04-29,,1991 - 1998
8885,1992-04-30,0,0.0,1,clayloam,1992-04-30,2001-04-30,,1991 - 1998
8886,1992-05-01,0,0.0,1,clayloam,1992-05-01,2001-05-01,,1991 - 1998
8887,1992-05-02,0,0.0,1,clayloam,1992-05-02,2001-05-02,,1991 - 1998
8888,1992-05-03,0,0.0,1,clayloam,1992-05-03,2001-05-03,,1991 - 1998
8889,1992-05-04,0,0.0,1,clayloam,1992-05-04,2001-05-04,,1991 - 1998
8890,1992-05-05,0,0.0,1,clayloam,1992-05-05,2001-05-05,,1991 - 1998
8891,1992-05-06,0,0.0,1,clayloam,1992-05-06,2001-05-06,,1991 - 1998
8892,1992-05-07,0,0.0,1,clayloam,1992-05-07,2001-05-07,,1991 - 1998
8893,1992-05-08,0,0.0,1,clayloam,1992-05-08,2001-05-08,,1991 - 1998
8894,1992-05-09,0,0.0,1,clayloam,1992-05-09,2001-05-9,,1991 - 1998
8895,1992-05-10,0,0.0,1,clayloam,1992-05-10,2001-05-10,,1991 - 1998
8896,1992-05-11,0,0.0,1,clayloam,1992-05-11,2001-05-11,,1991 - 1998
8897,1992-05-12,0,0.0,1,clayloam,1992-05-12,2001-05-12,,1991 - 1998
8898,1992-05-13,0,0.0,1,clayloam,1992-05-13,2001-05-13,,1991 - 1998
8899,1992-05-14,0,0.0,1,clayloam,1992-05-14,2001-05-14,,1991 - 1998
8900,1992-05-15,0,0.0,1,clayloam,1992-05-15,2001-05-15,,1991 - 1998
8901,1992-05-16,0,0.0,1,clayloam,1992-05-16,2001-05-16,,1991 - 1998
8902,1992-05-17,0,0.0,1,clayloam,1992-05-17,2001-05-17,,1991 - 1998
8903,1992-05-18,0,0.0,1,clayloam,1992-05-18,2001-05-18,,1991 - 1998
8904,1992-05-19,0,0.0,1,clayloam,1992-05-19,2001-05-19,,1991 - 1998
8905,1992-05-20,0,0.0,1,clayloam,1992-05-20,2001-05-20,,1991 - 1998
8906,1992-05-21,0,0.0,1,clayloam,1992-05-21,2001-05-21,,1991 - 1998
8907,1992-05-22,0,0.0,1,clayloam,1992-05-22,2001-05-22,,1991 - 1998
8908,1992-05-23,0,0.0,1,clayloam,1992-05-23,2001-05-23,,1991 - 1998
8909,1992-05-24,0,0.0,1,clayloam,1992-05-24,2001-05-24,,1991 - 1998
8910,1992-05-25,0,0.0,1,clayloam,1992-05-25,2001-05-25,,1991 - 1998
8911,1992-05-26,0,0.0,1,clayloam,1992-05-26,2001-05-26,,1991 - 1998
8912,1992-05-27,0,0.0,1,clayloam,1992-05-27,2001-05-27,,1991 - 1998
8913,1992-05-28,0,0.0,1,clayloam,1992-05-28,2001-05-28,,1991 - 1998
8914,1992-05-29,0,0.0,1,clayloam,1992-05-29,2001-05-29,,1991 - 1998
8915,1992-05-30,0,0.0,1,clayloam,1992-05-30,2001-05-30,,1991 - 1998
8916,1992-05-31,0,0.0,1,clayloam,1992-05-31,2001-05-31,,1991 - 1998
8917,1992-06-01,0,0.0,1,clayloam,1992-06-01,2001-06-01,,1991 - 1998
8918,1992-06-02,0,0.0,1,clayloam,1992-06-02,2001-06-02,,1991 - 1998
8919,1992-06-03,0,0.0,1,clayloam,1992-06-03,2001-06-03,,1991 - 1998
8920,1992-06-04,0,0.0,1,clayloam,1992-06-04,2001-06-04,,1991 - 1998
8921,1992-06-05,0,0.0,1,clayloam,1992-06-05,2001-06-05,,1991 - 1998
8922,1992-06-06,0,0.0,1,clayloam,1992-06-06,2001-06-06,,1991 - 1998
8923,1992-06-07,0,0.0,1,clayloam,1992-06-07,2001-06-07,,1991 - 1998
8924,1992-06-08,0,0.0,1,clayloam,1992-06-08,2001-06-08,,1991 - 1998
8925,1992-06-09,0,0.0,1,clayloam,1992-06-09,2001-06-9,,1991 - 1998
8926,1992-06-10,0,0.0,1,clayloam,1992-06-10,2001-06-10,,1991 - 1998
8927,1992-06-11,0,0.0,1,clayloam,1992-06-11,2001-06-11,,1991 - 1998
8928,1992-06-12,0,0.0,1,clayloam,1992-06-12,2001-06-12,,1991 - 1998
8929,1992-06-13,0,0.0,1,clayloam,1992-06-13,2001-06-13,,1991 - 1998
8930,1992-06-14,0,0.0,1,clayloam,1992-06-14,2001-06-14,,1991 - 1998
8931,1992-06-15,0,0.0,1,clayloam,1992-06-15,2001-06-15,,1991 - 1998
8932,1992-06-16,0,0.0,1,clayloam,1992-06-16,2001-06-16,,1991 - 1998
8933,1992-06-17,0,0.0,1,clayloam,1992-06-17,2001-06-17,,1991 - 1998
8934,1992-06-18,0,0.0,1,clayloam,1992-06-18,2001-06-18,,1991 - 1998
8935,1992-06-19,0,0.0,1,clayloam,1992-06-19,2001-06-19,,1991 - 1998
8936,1992-06-20,0,0.0,1,clayloam,1992-06-20,2001-06-20,,1991 - 1998
8937,1992-06-21,0,0.0,1,clayloam,1992-06-21,2001-06-21,,1991 - 1998
8938,1992-06-22,0,0.0,1,clayloam,1992-06-22,2001-06-22,,1991 - 1998
8939,1992-06-23,0,0.0,1,clayloam,1992-06-23,2001-06-23,,1991 - 1998
8940,1992-06-24,0,0.0,1,clayloam,1992-06-24,2001-06-24,,1991 - 1998
8941,1992-06-25,0,0.0,1,clayloam,1992-06-25,2001-06-25,,1991 - 1998
8942,1992-06-26,0,0.0,1,clayloam,1992-06-26,2001-06-26,,1991 - 1998
8943,1992-06-27,0,0.0,1,clayloam,1992-06-27,2001-06-27,,1991 - 1998
8944,1992-06-28,0,0.0,1,clayloam,1992-06-28,2001-06-28,,1991 - 1998
8945,1992-06-29,0,0.0,1,clayloam,1992-06-29,2001-06-29,,1991 - 1998
8946,1992-06-30,0,0.0,1,clayloam,1992-06-30,2001-06-30,,1991 - 1998
8947,1992-07-01,0,0.0,1,clayloam,1992-07-01,2001-07-01,,1991 - 1998
8948,1992-07-02,0,0.0,1,clayloam,1992-07-02,2001-07-02,,1991 - 1998
8949,1992-07-03,0,0.0,1,clayloam,1992-07-03,2001-07-03,,1991 - 1998
8950,1992-07-04,0,0.0,1,clayloam,1992-07-04,2001-07-04,,1991 - 1998
8951,1992-07-05,0,0.0,1,clayloam,1992-07-05,2001-07-05,,1991 - 1998
8952,1992-07-06,0,0.0,1,clayloam,1992-07-06,2001-07-06,,1991 - 1998
8953,1992-07-07,0,0.0,1,clayloam,1992-07-07,2001-07-07,,1991 - 1998
8954,1992-07-08,0,0.0,1,clayloam,1992-07-08,2001-07-08,,1991 - 1998
8955,1992-07-09,0,0.0,1,clayloam,1992-07-09,2001-07-9,,1991 - 1998
8956,1992-07-10,0,0.0,1,clayloam,1992-07-10,2001-07-10,,1991 - 1998
8957,1992-07-11,0,0.0,1,clayloam,1992-07-11,2001-07-11,,1991 - 1998
8958,1992-07-12,0,0.0,1,clayloam,1992-07-12,2001-07-12,,1991 - 1998
8959,1992-07-13,0,0.0,1,clayloam,1992-07-13,2001-07-13,,1991 - 1998
8960,1992-07-14,0,0.0,1,clayloam,1992-07-14,2001-07-14,,1991 - 1998
8961,1992-07-15,0,0.0,1,clayloam,1992-07-15,2001-07-15,,1991 - 1998
8962,1992-07-16,0,0.0,1,clayloam,1992-07-16,2001-07-16,,1991 - 1998
8963,1992-07-17,0,0.0,1,clayloam,1992-07-17,2001-07-17,,1991 - 1998
8964,1992-07-18,0,0.0,1,clayloam,1992-07-18,2001-07-18,,1991 - 1998
8965,1992-07-19,0,0.0,1,clayloam,1992-07-19,2001-07-19,,1991 - 1998
8966,1992-07-20,0,0.0,1,clayloam,1992-07-20,2001-07-20,,1991 - 1998
8967,1992-07-21,0,0.0,1,clayloam,1992-07-21,2001-07-21,,1991 - 1998
8968,1992-07-22,0,0.0,1,clayloam,1992-07-22,2001-07-22,,1991 - 1998
8969,1992-07-23,0,0.0,1,clayloam,1992-07-23,2001-07-23,,1991 - 1998
8970,1992-07-24,0,0.0,1,clayloam,1992-07-24,2001-07-24,,1991 - 1998
8971,1992-07-25,0,0.0,1,clayloam,1992-07-25,2001-07-25,,1991 - 1998
8972,1992-07-26,0,0.0,1,clayloam,1992-07-26,2001-07-26,,1991 - 1998
8973,1992-07-27,0,0.0,1,clayloam,1992-07-27,2001-07-27,,1991 - 1998
8974,1992-07-28,0,0.0,1,clayloam,1992-07-28,2001-07-28,,1991 - 1998
8975,1992-07-29,0,0.0,1,clayloam,1992-07-29,2001-07-29,,1991 - 1998
8976,1992-07-30,0,0.0,1,clayloam,1992-07-30,2001-07-30,,1991 - 1998
8977,1992-07-31,0,0.0,1,clayloam,1992-07-31,2001-07-31,,1991 - 1998
8978,1992-08-01,0,0.0,1,clayloam,1992-08-01,2001-08-01,,1991 - 1998
8979,1992-08-02,0,0.0,1,clayloam,1992-08-02,2001-08-02,,1991 - 1998
8980,1992-08-03,0,0.0,1,clayloam,1992-08-03,2001-08-03,,1991 - 1998
8981,1992-08-04,0,0.0,1,clayloam,1992-08-04,2001-08-04,,1991 - 1998
8982,1992-08-05,0,0.0,1,clayloam,1992-08-05,2001-08-05,,1991 - 1998
8983,1992-08-06,0,0.0,1,clayloam,1992-08-06,2001-08-06,,1991 - 1998
8984,1992-08-07,0,0.0,1,clayloam,1992-08-07,2001-08-07,,1991 - 1998
8985,1992-08-08,0,0.0,1,clayloam,1992-08-08,2001-08-08,,1991 - 1998
8986,1992-08-09,0,0.0,1,clayloam,1992-08-09,2001-08-9,,1991 - 1998
8987,1992-08-10,0,0.0,1,clayloam,1992-08-10,2001-08-10,,1991 - 1998
8988,1992-08-11,0,0.0,1,clayloam,1992-08-11,2001-08-11,,1991 - 1998
8989,1992-08-12,0,0.0,1,clayloam,1992-08-12,2001-08-12,,1991 - 1998
8990,1992-08-13,0,0.0,1,clayloam,1992-08-13,2001-08-13,,1991 - 1998
8991,1992-08-14,0,0.0,1,clayloam,1992-08-14,2001-08-14,,1991 - 1998
8992,1992-08-15,0,0.0,1,clayloam,1992-08-15,2001-08-15,,1991 - 1998
8993,1992-08-16,0,0.0,1,clayloam,1992-08-16,2001-08-16,,1991 - 1998
8994,1992-08-17,0,0.0,1,clayloam,1992-08-17,2001-08-17,,1991 - 1998
8995,1992-08-18,0,0.0,1,clayloam,1992-08-18,2001-08-18,,1991 - 1998
8996,1992-08-19,0,0.0,1,clayloam,1992-08-19,2001-08-19,,1991 - 1998
8997,1992-08-20,0,0.0,1,clayloam,1992-08-20,2001-08-20,,1991 - 1998
8998,1992-08-21,0,0.0,1,clayloam,1992-08-21,2001-08-21,,1991 - 1998
8999,1992-08-22,0,0.0,1,clayloam,1992-08-22,2001-08-22,,1991 - 1998
9000,1992-08-23,0,0.0,1,clayloam,1992-08-23,2001-08-23,,1991 - 1998
9001,1992-08-24,0,0.0,1,clayloam,1992-08-24,2001-08-24,,1991 - 1998
9002,1992-08-25,0,0.0,1,clayloam,1992-08-25,2001-08-25,,1991 - 1998
9003,1992-08-26,0,0.0,1,clayloam,1992-08-26,2001-08-26,,1991 - 1998
9004,1992-08-27,0,0.0,1,clayloam,1992-08-27,2001-08-27,,1991 - 1998
9005,1992-08-28,0,0.0,1,clayloam,1992-08-28,2001-08-28,,1991 - 1998
9006,1992-08-29,0,0.0,1,clayloam,1992-08-29,2001-08-29,,1991 - 1998
9007,1992-08-30,0,0.0,1,clayloam,1992-08-30,2001-08-30,,1991 - 1998
9008,1992-08-31,0,0.0,1,clayloam,1992-08-31,2001-08-31,,1991 - 1998
9009,1992-09-01,0,0.0,1,clayloam,1992-09-01,2001-9-01,,1991 - 1998
9010,1992-09-02,0,0.0,1,clayloam,1992-09-02,2001-9-02,,1991 - 1998
9011,1992-09-03,0,0.0,1,clayloam,1992-09-03,2001-9-03,,1991 - 1998
9012,1992-09-04,0,0.0,1,clayloam,1992-09-04,2001-9-04,,1991 - 1998
9013,1992-09-05,0,0.0,1,clayloam,1992-09-05,2001-9-05,,1991 - 1998
9014,1992-09-06,0,0.0,1,clayloam,1992-09-06,2001-9-06,,1991 - 1998
9015,1992-09-07,0,0.0,1,clayloam,1992-09-07,2001-9-07,,1991 - 1998
9016,1992-09-08,0,0.0,1,clayloam,1992-09-08,2001-9-08,,1991 - 1998
9017,1992-09-09,0,0.0,1,clayloam,1992-09-09,2001-9-9,,1991 - 1998
9018,1992-09-10,0,0.0,1,clayloam,1992-09-10,2001-9-10,,1991 - 1998
9019,1992-09-11,0,0.0,1,clayloam,1992-09-11,2001-9-11,,1991 - 1998
9020,1992-09-12,0,0.0,1,clayloam,1992-09-12,2001-9-12,,1991 - 1998
9021,1992-09-13,0,0.0,1,clayloam,1992-09-13,2001-9-13,,1991 - 1998
9022,1992-09-14,0,0.0,1,clayloam,1992-09-14,2001-9-14,,1991 - 1998
9023,1992-09-15,0,0.0,1,clayloam,1992-09-15,2001-9-15,,1991 - 1998
9024,1992-09-16,0,0.0,1,clayloam,1992-09-16,2001-9-16,,1991 - 1998
9025,1992-09-17,0,0.0,1,clayloam,1992-09-17,2001-9-17,,1991 - 1998
9026,1992-09-18,0,0.0,1,clayloam,1992-09-18,2001-9-18,,1991 - 1998
9027,1992-09-19,0,0.0,1,clayloam,1992-09-19,2001-9-19,,1991 - 1998
9028,1992-09-20,0,0.0,1,clayloam,1992-09-20,2001-9-20,,1991 - 1998
9029,1992-09-21,0,0.0,1,clayloam,1992-09-21,2001-9-21,,1991 - 1998
9030,1992-09-22,0,0.0,1,clayloam,1992-09-22,2001-9-22,,1991 - 1998
9031,1992-09-23,0,0.0,1,clayloam,1992-09-23,2001-9-23,,1991 - 1998
9032,1992-09-24,0,0.0,1,clayloam,1992-09-24,2001-9-24,,1991 - 1998
9033,1992-09-25,0,0.0,1,clayloam,1992-09-25,2001-9-25,,1991 - 1998
9034,1992-09-26,0,0.0,1,clayloam,1992-09-26,2001-9-26,,1991 - 1998
9035,1992-09-27,0,0.0,1,clayloam,1992-09-27,2001-9-27,,1991 - 1998
9036,1992-09-28,0,0.0,1,clayloam,1992-09-28,2001-9-28,,1991 - 1998
9037,1992-09-29,0,0.0,1,clayloam,1992-09-29,2001-9-29,,1991 - 1998
9038,1992-09-30,0,0.0,1,clayloam,1992-09-30,2001-9-30,,1991 - 1998
9039,1992-10-01,0,0.0,1,clayloam,1992-10-01,2001-10-01,,1991 - 1998
9040,1992-10-02,0,0.0,1,clayloam,1992-10-02,2001-10-02,,1991 - 1998
9041,1992-10-03,0,0.0,1,clayloam,1992-10-03,2001-10-03,,1991 - 1998
9042,1992-10-04,0,0.0,1,clayloam,1992-10-04,2001-10-04,,1991 - 1998
9043,1992-10-05,0,0.0,1,clayloam,1992-10-05,2001-10-05,,1991 - 1998
9044,1992-10-06,0,0.0,1,clayloam,1992-10-06,2001-10-06,,1991 - 1998
9045,1992-10-07,0,0.0,1,clayloam,1992-10-07,2001-10-07,,1991 - 1998
9046,1992-10-08,0,0.0,1,clayloam,1992-10-08,2001-10-08,,1991 - 1998
9047,1992-10-09,0,0.0,1,clayloam,1992-10-09,2001-10-9,,1991 - 1998
9048,1992-10-10,0,0.0,1,clayloam,1992-10-10,2001-10-10,,1991 - 1998
9049,1992-10-11,0,0.0,1,clayloam,1992-10-11,2001-10-11,,1991 - 1998
9050,1992-10-12,0,0.0,1,clayloam,1992-10-12,2001-10-12,,1991 - 1998
9051,1992-10-13,0,0.0,1,clayloam,1992-10-13,2001-10-13,,1991 - 1998
9052,1992-10-14,0,0.0,1,clayloam,1992-10-14,2001-10-14,,1991 - 1998
9053,1992-10-15,0,0.0,1,clayloam,1992-10-15,2001-10-15,,1991 - 1998
9054,1992-10-16,0,0.0,1,clayloam,1992-10-16,2001-10-16,,1991 - 1998
9055,1992-10-17,0,0.0,1,clayloam,1992-10-17,2001-10-17,,1991 - 1998
9056,1992-10-18,0,0.0,1,clayloam,1992-10-18,2001-10-18,,1991 - 1998
9057,1992-10-19,0,0.0,1,clayloam,1992-10-19,2001-10-19,,1991 - 1998
9058,1992-10-20,0,0.0,1,clayloam,1992-10-20,2001-10-20,,1991 - 1998
9059,1992-10-21,0,0.0,1,clayloam,1992-10-21,2001-10-21,,1991 - 1998
9060,1992-10-22,0,0.0,1,clayloam,1992-10-22,2001-10-22,,1991 - 1998
9061,1992-10-23,0,0.0,1,clayloam,1992-10-23,2001-10-23,,1991 - 1998
9062,1992-10-24,0,0.0,1,clayloam,1992-10-24,2001-10-24,,1991 - 1998
9063,1992-10-25,0,0.0,1,clayloam,1992-10-25,2001-10-25,,1991 - 1998
9064,1992-10-26,0,0.0,1,clayloam,1992-10-26,2001-10-26,,1991 - 1998
9065,1992-10-27,0,0.0,1,clayloam,1992-10-27,2001-10-27,,1991 - 1998
9066,1992-10-28,0,0.0,1,clayloam,1992-10-28,2001-10-28,,1991 - 1998
9067,1992-10-29,0,0.0,1,clayloam,1992-10-29,2001-10-29,,1991 - 1998
9068,1992-10-30,0,0.0,1,clayloam,1992-10-30,2001-10-30,,1991 - 1998
9069,1992-10-31,0,0.0,1,clayloam,1992-10-31,2001-10-31,,1991 - 1998
9070,1992-11-01,0,0.0,1,clayloam,1992-11-01,2001-11-01,,1991 - 1998
9071,1992-11-02,0,0.0,1,clayloam,1992-11-02,2001-11-02,,1991 - 1998
9072,1992-11-03,0,0.0,1,clayloam,1992-11-03,2001-11-03,,1991 - 1998
9073,1992-11-04,0,0.0,1,clayloam,1992-11-04,2001-11-04,,1991 - 1998
9074,1992-11-05,0,0.0,1,clayloam,1992-11-05,2001-11-05,,1991 - 1998
9075,1992-11-06,0,0.0,1,clayloam,1992-11-06,2001-11-06,,1991 - 1998
9076,1992-11-07,0,0.0,1,clayloam,1992-11-07,2001-11-07,,1991 - 1998
9077,1992-11-08,0,0.0,1,clayloam,1992-11-08,2001-11-08,,1991 - 1998
9078,1992-11-09,0,0.0,1,clayloam,1992-11-09,2001-11-9,,1991 - 1998
9079,1992-11-10,0,0.0,1,clayloam,1992-11-10,2001-11-10,,1991 - 1998
9080,1992-11-11,0,0.0,1,clayloam,1992-11-11,2001-11-11,,1991 - 1998
9081,1992-11-12,0,0.0,1,clayloam,1992-11-12,2001-11-12,,1991 - 1998
9082,1992-11-13,0,0.0,1,clayloam,1992-11-13,2001-11-13,,1991 - 1998
9083,1992-11-14,0,0.0,1,clayloam,1992-11-14,2001-11-14,,1991 - 1998
9084,1992-11-15,0,0.0,1,clayloam,1992-11-15,2001-11-15,,1991 - 1998
9085,1992-11-16,0,0.0,1,clayloam,1992-11-16,2001-11-16,,1991 - 1998
9086,1992-11-17,0,0.0,1,clayloam,1992-11-17,2001-11-17,,1991 - 1998
9087,1992-11-18,0,0.0,1,clayloam,1992-11-18,2001-11-18,,1991 - 1998
9088,1992-11-19,0,0.0,1,clayloam,1992-11-19,2001-11-19,,1991 - 1998
9089,1992-11-20,0,0.0,1,clayloam,1992-11-20,2001-11-20,,1991 - 1998
9090,1992-11-21,0,0.0,1,clayloam,1992-11-21,2001-11-21,,1991 - 1998
9091,1992-11-22,0,0.0,1,clayloam,1992-11-22,2001-11-22,,1991 - 1998
9092,1992-11-23,0,0.0,1,clayloam,1992-11-23,2001-11-23,,1991 - 1998
